fixture_id,team,player_id,player_name,position,grid,is_starter,match_importance,recent_form,result,performance_score,fatigue_index,defensive_impact,anomaly_z,rating,pass_accuracy,duels_won_pct,goals,assists,minutes,appearances,is_goalkeeper,is_defender,is_midfielder,is_forward
1030305,Paris Saint Germain,336657.0,W. Zaïre-Emery,M,3:1,1,0.05084745762711865,0.4444,D,0.4264,0.8385,27.3,1.1367,7.053846,49.0,0.46846846846846846,2.0,3.0,1962.0,26.0,0,0,1,0
1030305,Paris Saint Germain,336657.0,W. Zaïre-Emery,M,3:1,1,0.05084745762711865,0.4444,D,0.3782,0.82,4.0,0.9143,6.86,44.0,0.4222222222222222,0.0,1.0,369.0,5.0,0,0,1,0
1030305,Paris Saint Germain,336657.0,W. Zaïre-Emery,M,3:1,1,0.05084745762711865,0.4444,D,0.4041,0.9141,8.4,1.0338,7.081818,42.0,0.4020618556701031,1.0,3.0,905.0,11.0,0,0,1,0
1030305,Paris Saint Germain,336657.0,W. Zaïre-Emery,M,3:1,1,0.05084745762711865,0.4444,D,0.0,0.7278,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,262.0,4.0,0,0,1,0
1030305,Paris Saint Germain,930.0,Carlos Soler,F,4:3,1,0.05084745762711865,0.4444,D,0.3224,0.5037,8.4,0.6569,6.913636,0.0,0.45,2.0,2.0,1088.0,24.0,0,0,0,1
1030305,Paris Saint Germain,930.0,Carlos Soler,F,4:3,1,0.05084745762711865,0.4444,D,0.497,1.0,0.9,1.4623,8.1,77.0,0.5,0.0,2.0,180.0,2.0,0,0,0,1
1030305,Paris Saint Germain,930.0,Carlos Soler,F,4:3,1,0.05084745762711865,0.4444,D,0.189,0.0389,0.0,0.0416,6.3,0.0,0.0,0.0,0.0,7.0,2.0,0,0,0,1
1030305,Paris Saint Germain,930.0,Carlos Soler,F,4:3,1,0.05084745762711865,0.4444,D,0.0,0.6194,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,223.0,4.0,0,0,0,1
1030305,Paris Saint Germain,746.0,Marco Asensio,F,4:2,1,0.05084745762711865,0.4444,D,0.06,0.5578,0.0,-0.5535,0.0,0.0,0.0,1.0,0.0,251.0,5.0,0,0,0,1
1030305,Paris Saint Germain,746.0,Marco Asensio,F,4:2,1,0.05084745762711865,0.4444,D,0.3749,0.6509,6.3,0.8991,7.242105,0.0,0.4722222222222222,4.0,5.0,1113.0,19.0,0,0,0,1
1030305,Paris Saint Germain,746.0,Marco Asensio,F,4:2,1,0.05084745762711865,0.4444,D,0.4384,0.4756,1.8,1.192,7.725,0.0,0.7333333333333333,1.0,2.0,214.0,5.0,0,0,0,1
1030305,Paris Saint Germain,746.0,Marco Asensio,F,4:2,1,0.05084745762711865,0.4444,D,0.0,0.0,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1
1030305,Paris Saint Germain,746.0,Marco Asensio,F,4:2,1,0.05084745762711865,0.4444,D,0.2974,0.2204,1.4,0.5416,6.883333,0.0,0.45454545454545453,0.0,0.0,119.0,6.0,0,0,0,1
1030305,Paris Saint Germain,338856.0,N. Lemina,Unknown,4:1,1,0.05084745762711865,0.4444,D,0.0,0.0,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1030305,Paris Saint Germain,338856.0,N. Lemina,Unknown,4:1,1,0.05084745762711865,0.4444,D,0.0,0.4778,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,172.0,4.0,0,0,0,0
1030305,Paris Saint Germain,310196.0,Ismaël Gharbi,M,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1030305,Paris Saint Germain,310196.0,Ismaël Gharbi,M,0-0,0,0.05084745762711865,0.4444,D,0.0,0.5711,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,257.0,5.0,0,0,1,0
1030305,Paris Saint Germain,258.0,Juan Bernat,D,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1030305,Paris Saint Germain,258.0,Juan Bernat,D,0-0,0,0.05084745762711865,0.4444,D,0.0,0.5056,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,91.0,2.0,0,1,0,0
1030305,Paris Saint Germain,263.0,L. Kurzawa,D,0-0,0,0.05084745762711865,0.4444,D,0.189,0.0889,0.0,0.0416,6.3,0.0,0.0,0.0,0.0,8.0,1.0,0,1,0,0
1030305,Paris Saint Germain,263.0,L. Kurzawa,D,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1030305,Paris Saint Germain,263.0,L. Kurzawa,D,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1030305,Paris Saint Germain,263.0,L. Kurzawa,D,0-0,0,0.05084745762711865,0.4444,D,0.0,0.4956,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,223.0,5.0,0,1,0,0
1030305,Paris Saint Germain,328.0,Fabián Ruiz,M,0-0,0,0.05084745762711865,0.4444,D,0.3516,0.6317,17.1,0.7916,7.061904,0.0,0.6274509803921569,1.0,3.0,1194.0,21.0,0,0,1,0
1030305,Paris Saint Germain,328.0,Fabián Ruiz,M,0-0,0,0.05084745762711865,0.4444,D,0.5786,0.94,4.1,1.8388,7.8,61.0,0.5128205128205128,2.0,2.0,423.0,5.0,0,0,1,0
1030305,Paris Saint Germain,328.0,Fabián Ruiz,M,0-0,0,0.05084745762711865,0.4444,D,0.4259,0.7667,7.7,1.1344,7.3,40.0,0.6346153846153846,0.0,2.0,621.0,9.0,0,0,1,0
1030305,Paris Saint Germain,328.0,Fabián Ruiz,M,0-0,0,0.05084745762711865,0.4444,D,0.0,0.4422,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,199.0,5.0,0,0,1,0
1030305,Paris Saint Germain,386287.0,E. Mbappé,Unknown,0-0,0,0.05084745762711865,0.4444,D,0.251,0.1667,0.0,0.3276,6.7,0.0,0.25,0.0,0.0,45.0,3.0,0,0,0,0
1030305,Paris Saint Germain,386287.0,E. Mbappé,Unknown,0-0,0,0.05084745762711865,0.4444,D,0.404,0.2167,0.4,1.0334,6.8,0.0,1.0,0.0,0.0,39.0,2.0,0,0,0,0
1030305,Paris Saint Germain,386287.0,E. Mbappé,Unknown,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1030305,Paris Saint Germain,386287.0,E. Mbappé,Unknown,0-0,0,0.05084745762711865,0.4444,D,0.0,0.5,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,135.0,3.0,0,0,0,0
1030305,Paris Saint Germain,386275.0,I. Housni,F,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1030305,Paris Saint Germain,386275.0,I. Housni,F,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1030305,Paris Saint Germain,386275.0,I. Housni,F,0-0,0,0.05084745762711865,0.4444,D,0.0,0.3222,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0,0,0,1
1030305,Paris Saint Germain,51494.0,M. Ugarte,M,0-0,0,0.05084745762711865,0.4444,D,0.4162,0.86,53.4,1.0896,7.132,48.0,0.5313531353135313,0.0,2.0,1935.0,25.0,0,0,1,0
1030305,Paris Saint Germain,51494.0,M. Ugarte,M,0-0,0,0.05084745762711865,0.4444,D,0.2871,0.3444,2.8,0.4941,6.75,0.0,0.4230769230769231,0.0,0.0,124.0,4.0,0,0,1,0
1030305,Paris Saint Germain,51494.0,M. Ugarte,M,0-0,0,0.05084745762711865,0.4444,D,0.2574,0.5444,5.9,0.3571,6.425,0.0,0.3230769230769231,0.0,0.0,392.0,8.0,0,0,1,0
1030305,Paris Saint Germain,51494.0,M. Ugarte,M,0-0,0,0.05084745762711865,0.4444,D,0.0,0.5489,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,247.0,5.0,0,0,1,0
1030305,Paris Saint Germain,257.0,Marquinhos,D,0-0,0,0.05084745762711865,0.4444,D,0.4949,0.8143,18.4,1.4527,7.247619,80.0,0.5875,0.0,1.0,1539.0,21.0,0,1,0,0
1030305,Paris Saint Germain,257.0,Marquinhos,D,0-0,0,0.05084745762711865,0.4444,D,0.5005,0.9611,3.8,1.4785,7.325,88.0,0.5238095238095238,0.0,0.0,346.0,4.0,0,1,0,0
1030305,Paris Saint Germain,257.0,Marquinhos,D,0-0,0,0.05084745762711865,0.4444,D,0.4734,1.0,13.1,1.3535,7.13,72.0,0.5774647887323944,0.0,1.0,900.0,10.0,0,1,0,0
1030305,Paris Saint Germain,257.0,Marquinhos,D,0-0,0,0.05084745762711865,0.4444,D,0.0,0.5022,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,226.0,5.0,0,1,0,0
1030305,Paris Saint Germain,273.0,M. Verratti,M,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1030305,Paris Saint Germain,273.0,M. Verratti,M,0-0,0,0.05084745762711865,0.4444,D,0.0,0.4333,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,117.0,3.0,0,0,1,0
1030305,Paris Saint Germain,513.0,Renato Sanches,M,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1030305,Paris Saint Germain,174565.0,H. Ekitike,F,0-0,0,0.05084745762711865,0.4444,D,0.201,0.1,0.0,0.097,6.7,0.0,0.0,0.0,0.0,9.0,1.0,0,0,0,1
1030305,Paris Saint Germain,174565.0,H. Ekitike,F,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1030305,Paris Saint Germain,174565.0,H. Ekitike,F,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1030305,Paris Saint Germain,174565.0,H. Ekitike,F,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1030305,Paris Saint Germain,409217.0,Serif Nhaga,D,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1030305,Paris Saint Germain,409217.0,Serif Nhaga,D,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1030305,Paris Saint Germain,409217.0,Serif Nhaga,D,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1030305,Paris Saint Germain,409217.0,Serif Nhaga,D,0-0,0,0.05084745762711865,0.4444,D,0.0,0.5815,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,157.0,3.0,0,1,0,0
1030305,Paris Saint Germain,927.0,Lee Kang-In,M,0-0,0,0.05084745762711865,0.4444,D,0.3491,0.7101,12.2,0.7801,7.145454,0.0,0.4782608695652174,3.0,4.0,1470.0,23.0,0,0,1,0
1030305,Paris Saint Germain,927.0,Lee Kang-In,M,0-0,0,0.05084745762711865,0.4444,D,0.3019,0.663,2.8,0.5624,6.966666,0.0,0.4642857142857143,0.0,0.0,179.0,3.0,0,0,1,0
1030305,Paris Saint Germain,927.0,Lee Kang-In,M,0-0,0,0.05084745762711865,0.4444,D,0.3399,0.421,3.4,0.7377,7.088888,0.0,0.46938775510204084,1.0,1.0,341.0,9.0,0,0,1,0
1030305,Paris Saint Germain,927.0,Lee Kang-In,M,0-0,0,0.05084745762711865,0.4444,D,0.0,0.3722,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,67.0,2.0,0,0,1,0
1030305,Paris Saint Germain,731.0,K. Navas,G,0-0,0,0.05084745762711865,0.4444,D,0.204,1.0,0.0,0.1108,6.8,0.0,0.0,0.0,0.0,360.0,4.0,1,0,0,0
1030305,Paris Saint Germain,731.0,K. Navas,G,0-0,0,0.05084745762711865,0.4444,D,0.222,1.0,0.0,0.1938,7.4,0.0,0.0,0.0,0.0,180.0,2.0,1,0,0,0
1030305,Paris Saint Germain,731.0,K. Navas,G,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1030305,Paris Saint Germain,731.0,K. Navas,G,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1030305,Paris Saint Germain,262.0,P. Kimpembe,D,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1030305,Paris Saint Germain,262.0,P. Kimpembe,D,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1030305,Paris Saint Germain,262.0,P. Kimpembe,D,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1030305,Paris Saint Germain,262.0,P. Kimpembe,D,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1030305,Paris Saint Germain,276.0,Neymar,F,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1030305,Paris Saint Germain,276.0,Neymar,F,0-0,0,0.05084745762711865,0.4444,D,0.6,1.0,0.0,1.9375,0.0,0.0,0.0,2.0,0.0,90.0,1.0,0,0,0,1
1030305,Paris Saint Germain,349189.0,L. Mouquet,Unknown,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1030305,Paris Saint Germain,349189.0,L. Mouquet,Unknown,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1030305,Paris Saint Germain,349189.0,L. Mouquet,Unknown,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1030305,Al-Nassr,193288.0,Nawaf Al Aqidi,G,1:1,1,0.05084745762711865,0.4444,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1030305,Al-Nassr,44309.0,Sultan Al Ghannam,D,2:4,1,0.05084745762711865,0.4444,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1030305,Al-Nassr,44507.0,Ali Lajami,D,2:3,1,0.05084745762711865,0.4444,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1030305,Al-Nassr,44303.0,Abdullah Madu,D,2:2,1,0.05084745762711865,0.4444,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1030305,Al-Nassr,22002.0,G. Konan,D,2:1,1,0.05084745762711865,0.4444,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1030305,Al-Nassr,30807.0,S. Fofana,M,3:2,1,0.05084745762711865,0.4444,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1030305,Al-Nassr,201.0,M. Brozović,M,3:1,1,0.05084745762711865,0.4444,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1030305,Al-Nassr,147812.0,Ayman Yahya,M,4:3,1,0.05084745762711865,0.4444,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1030305,Al-Nassr,12724.0,Talisca,M,4:2,1,0.05084745762711865,0.4444,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1030305,Al-Nassr,44447.0,Abdulrahman Ghareeb,M,4:1,1,0.05084745762711865,0.4444,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1030305,Al-Nassr,874.0,Cristiano Ronaldo,F,5:1,1,0.05084745762711865,0.4444,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1030305,Al-Nassr,44373.0,Abdulmajeed Al Sulaiheem,M,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1030305,Al-Nassr,378.0,Alex Telles,D,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1030305,Al-Nassr,44315.0,Abdullah Al Khaibari,M,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1030305,Al-Nassr,44475.0,Abdulelah Al Amri,D,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1030305,Al-Nassr,44701.0,Khalid Al Ghannam,F,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1030305,Al-Nassr,134995.0,Nawaf Boushal,D,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1030305,Al-Nassr,44509.0,Ali Al Hassan,M,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1030305,Al-Nassr,44413.0,Mohammed Al Fatil,D,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1030305,Al-Nassr,2641.0,Abdulfattah Adam,Unknown,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1030305,Al-Nassr,37121.0,Mukhtar Ali,D,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1030305,Al-Nassr,351914.0,Abdulaziz Al Elewai,Unknown,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1030305,Al-Nassr,402635.0,Muhammad Sahlouli,Unknown,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1030305,Al-Nassr,44296.0,Waleed Abdullah,G,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1030305,Al-Nassr,44692.0,Sami Al Naji,M,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1030305,Al-Nassr,44589.0,Amin Al Bukhari,G,0-0,0,0.05084745762711865,0.4444,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1030313,Paris Saint Germain,1622.0,G. Donnarumma,Unknown,0-0,1,0.06779661016949153,0.3333,L,0.3323,0.9644,0.3,0.7026,7.268,0.0,0.5714285714285714,0.0,0.0,2170.0,25.0,0,0,0,0
1030313,Paris Saint Germain,1622.0,G. Donnarumma,Unknown,0-0,1,0.06779661016949153,0.3333,L,0.4115,1.0,0.4,1.068,7.05,0.0,1.0,0.0,0.0,360.0,4.0,0,0,0,0
1030313,Paris Saint Germain,1622.0,G. Donnarumma,Unknown,0-0,1,0.06779661016949153,0.3333,L,0.3774,1.0,0.4,0.9107,7.025,0.0,0.8333333333333334,0.0,0.0,1080.0,12.0,0,0,0,0
1030313,Paris Saint Germain,1622.0,G. Donnarumma,Unknown,0-0,1,0.06779661016949153,0.3333,L,0.0,0.8778,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,316.0,4.0,0,0,0,0
1030313,Paris Saint Germain,263.0,L. Kurzawa,Unknown,0-0,1,0.06779661016949153,0.3333,L,0.189,0.0889,0.0,0.0416,6.3,0.0,0.0,0.0,0.0,8.0,1.0,0,0,0,0
1030313,Paris Saint Germain,263.0,L. Kurzawa,Unknown,0-0,1,0.06779661016949153,0.3333,L,0.0,0.0,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1030313,Paris Saint Germain,263.0,L. Kurzawa,Unknown,0-0,1,0.06779661016949153,0.3333,L,0.0,0.0,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1030313,Paris Saint Germain,263.0,L. Kurzawa,Unknown,0-0,1,0.06779661016949153,0.3333,L,0.0,0.4956,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,223.0,5.0,0,0,0,0
1030313,Paris Saint Germain,257.0,Marquinhos,Unknown,0-0,1,0.06779661016949153,0.3333,L,0.4949,0.8143,18.4,1.4527,7.247619,80.0,0.5875,0.0,1.0,1539.0,21.0,0,0,0,0
1030313,Paris Saint Germain,257.0,Marquinhos,Unknown,0-0,1,0.06779661016949153,0.3333,L,0.5005,0.9611,3.8,1.4785,7.325,88.0,0.5238095238095238,0.0,0.0,346.0,4.0,0,0,0,0
1030313,Paris Saint Germain,257.0,Marquinhos,Unknown,0-0,1,0.06779661016949153,0.3333,L,0.4734,1.0,13.1,1.3535,7.13,72.0,0.5774647887323944,0.0,1.0,900.0,10.0,0,0,0,0
1030313,Paris Saint Germain,257.0,Marquinhos,Unknown,0-0,1,0.06779661016949153,0.3333,L,0.0,0.5022,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,226.0,5.0,0,0,0,0
1030313,Paris Saint Germain,198.0,M. Škriniar,Unknown,0-0,1,0.06779661016949153,0.3333,L,0.0,0.7917,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,285.0,4.0,0,0,0,0
1030313,Paris Saint Germain,198.0,M. Škriniar,Unknown,0-0,1,0.06779661016949153,0.3333,L,0.4618,0.7519,16.2,1.3,6.895833,72.0,0.5545454545454546,0.0,0.0,1624.0,24.0,0,0,0,0
1030313,Paris Saint Germain,198.0,M. Škriniar,Unknown,0-0,1,0.06779661016949153,0.3333,L,0.207,0.1667,0.3,0.1246,6.9,0.0,0.0,0.0,0.0,15.0,1.0,0,0,0,0
1030313,Paris Saint Germain,198.0,M. Škriniar,Unknown,0-0,1,0.06779661016949153,0.3333,L,0.0,0.0,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
1030313,Paris Saint Germain,198.0,M. Škriniar,Unknown,0-0,1,0.06779661016949153,0.3333,L,0.5254,0.9981,7.2,1.5934,7.166666,77.0,0.5319148936170213,1.0,0.0,539.0,6.0,0,0,0,0
1030313,Paris Saint Germain,381.0,Danilo Pereira,Unknown,0-0,1,0.06779661016949153,0.3333,L,0.4952,0.8517,23.5,1.454,7.153846,80.0,0.6029411764705882,0.0,0.0,1993.0,26.0,0,0,0,0
1030313,Paris Saint Germain,381.0,Danilo Pereira,Unknown,0-0,1,0.06779661016949153,0.3333,L,0.5229,0.6467,2.9,1.5818,7.46,64.0,0.5555555555555556,1.0,1.0,291.0,5.0,0,0,0,0
1030313,Paris Saint Germain,381.0,Danilo Pereira,Unknown,0-0,1,0.06779661016949153,0.3333,L,0.4853,0.5889,2.5,1.4084,7.266666,42.0,0.9166666666666666,0.0,0.0,159.0,3.0,0,0,0,0
1030313,Paris Saint Germain,381.0,Danilo Pereira,Unknown,0-0,1,0.06779661016949153,0.3333,L,0.0,0.6244,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,281.0,5.0,0,0,0,0
1030313,Paris Saint Germain,51494.0,M. Ugarte,Unknown,0-0,1,0.06779661016949153,0.3333,L,0.4162,0.86,53.4,1.0896,7.132,48.0,0.5313531353135313,0.0,2.0,1935.0,25.0,0,0,0,0
1030313,Paris Saint Germain,51494.0,M. Ugarte,Unknown,0-0,1,0.06779661016949153,0.3333,L,0.2871,0.3444,2.8,0.4941,6.75,0.0,0.4230769230769231,0.0,0.0,124.0,4.0,0,0,0,0
1030313,Paris Saint Germain,51494.0,M. Ugarte,Unknown,0-0,1,0.06779661016949153,0.3333,L,0.2574,0.5444,5.9,0.3571,6.425,0.0,0.3230769230769231,0.0,0.0,392.0,8.0,0,0,0,0
1030313,Paris Saint Germain,51494.0,M. Ugarte,Unknown,0-0,1,0.06779661016949153,0.3333,L,0.0,0.5489,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,247.0,5.0,0,0,0,0
1030313,Paris Saint Germain,128384.0,Vitinha,Unknown,0-0,1,0.06779661016949153,0.3333,L,0.5105,0.8448,25.8,1.5246,7.457142,58.0,0.4789473684210526,7.0,4.0,2129.0,28.0,0,0,0,0
1030313,Paris Saint Germain,128384.0,Vitinha,Unknown,0-0,1,0.06779661016949153,0.3333,L,0.4734,0.9489,6.4,1.3535,7.48,81.0,0.43478260869565216,0.0,0.0,427.0,5.0,0,0,0,0
1030313,Paris Saint Germain,128384.0,Vitinha,Unknown,0-0,1,0.06779661016949153,0.3333,L,0.4705,0.8463,9.9,1.3401,7.466666,55.0,0.43243243243243246,2.0,1.0,914.0,12.0,0,0,0,0
1030313,Paris Saint Germain,128384.0,Vitinha,Unknown,0-0,1,0.06779661016949153,0.3333,L,0.15,0.7194,0.0,-0.1383,0.0,0.0,0.0,2.0,0.0,259.0,4.0,0,0,0,0
1030313,Paris Saint Germain,310196.0,Ismaël Gharbi,Unknown,0-0,1,0.06779661016949153,0.3333,L,0.0,0.0,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1030313,Paris Saint Germain,310196.0,Ismaël Gharbi,Unknown,0-0,1,0.06779661016949153,0.3333,L,0.0,0.5711,0.0,-0.8302,0.0,0.0,0.0,0.0,0.0,257.0,5.0,0,0,0,0
1030313,Paris Saint Germain,336657.0,W. Zaïre-Emery,Unknown,0-0,1,0.06779661016949153,0.3333,L,0.4264,0.8385,27.3,1.1367,7.053846,49.0,0.46846846846846846,2.0,3.0,1962.0,26.0,0,0,0,0
1030313,Paris Saint Germain,336657.0,W. Zaïre-Emery,Unknown,0-0,1,0.06779661016949153,0.3333,L,0.3782,0.82,4.0,0.9143,6.86,44.0,0.4222222222222222,0.0,1.0,369.0,5.0,0,0,0,0
